Time,Longitude,Description,Latitude,Duration
01/19/2022 14:34:00,-122.395206,1125-Traffic Hazard,37.667073,43
01/19/2022 14:47:00,-122.392571,20002-Hit and Run No Injuries,37.784858,47
01/19/2022 15:37:00,-122.38547,1125-Traffic Hazard,37.606,37
01/19/2022 15:38:00,-122.391746,1183-Trfc Collision-Unkn Inj,37.693391,27
01/19/2022 16:45:00,-122.395501,1182-Trfc Collision-No Inj,37.782732,1
01/19/2022 18:21:00,-122.416885,FIRE-Report of Fire,37.769581,19
01/19/2022 18:27:00,-122.392638,1179-Trfc Collision-1141 Enrt,37.761351,9
01/19/2022 18:30:00,-122.479847,1125-Traffic Hazard,37.670546,1
01/19/2022 20:44:00,-122.39851,20002-Hit and Run No Injuries,37.616345,19
01/19/2022 22:10:00,-122.480709,1125-Traffic Hazard,37.67053,1
01/19/2022 23:07:00,-122.437211,1179-Trfc Collision-1141 Enrt,37.632158,72
01/20/2022 01:49:00,-122.366974,1125-Traffic Hazard,37.808253,55
01/20/2022 02:51:00,-122.392246,1125-Traffic Hazard,37.759824,33
01/20/2022 03:06:00,-122.491896,1182-Trfc Collision-No Inj,37.644139,53
01/20/2022 05:31:00,-122.405578,1183-Trfc Collision-Unkn Inj,37.743949,579
01/20/2022 05:45:00,-122.404835,1183-Trfc Collision-Unkn Inj,37.765283,149
01/20/2022 05:54:00,-122.40655,1182-Trfc Collision-No Inj,37.772948,3
01/20/2022 05:59:00,-122.361552,1183-Trfc Collision-Unkn Inj,37.813697,45
01/20/2022 06:50:00,-122.40282,1125-Traffic Hazard,37.753134,4
01/20/2022 09:26:00,-122.490001,1125-Traffic Hazard,37.639049,8
01/20/2022 11:10:00,-122.392571,1125-Traffic Hazard,37.784858,130
01/20/2022 11:50:00,-122.412227,1125-Traffic Hazard,37.73313,38
01/20/2022 12:44:00,-122.411985,1125-Traffic Hazard,37.634289,1
01/20/2022 12:51:00,-122.401983,20002-Hit and Run No Injuries,37.778062,13
01/20/2022 14:28:00,-122.416885,1125-Traffic Hazard,37.769581,0
01/20/2022 14:54:00,-122.393061,1125-Traffic Hazard,37.669588,44
01/20/2022 16:11:00,-122.407989,1125-Traffic Hazard,37.73864,29
01/20/2022 16:59:00,-122.379065,1125-Traffic Hazard,37.601574,29
01/20/2022 17:10:00,-122.41136,1125-Traffic Hazard,37.733918,56
01/20/2022 17:48:00,-122.405867,1179-Trfc Collision-1141 Enrt,37.768215,115
01/20/2022 18:10:00,-122.470568,1125-Traffic Hazard,37.690867,1
01/20/2022 19:11:00,-122.423836,1125-Traffic Hazard,37.731355,6
01/20/2022 19:09:00,-122.412109,1125-Traffic Hazard,37.733502,19
01/20/2022 19:37:00,-122.379065,1183-Trfc Collision-Unkn Inj,37.601574,3
01/20/2022 19:34:00,-122.367026,1125-Traffic Hazard,37.808318,5
01/20/2022 19:42:00,-122.40282,FIRE-Report of Fire,37.753134,118
01/20/2022 21:42:00,-122.393183,CZP-Assist with Construction,37.701061,61
01/20/2022 21:52:00,-122.405251,1182-Trfc Collision-No Inj,37.766379,19
01/20/2022 21:51:00,-122.491668,1179-Trfc Collision-1141 Enrt,37.646493,8
01/20/2022 21:55:00,-122.403729,1125-Traffic Hazard,37.72999,4
01/21/2022 00:24:00,-122.3201,1125-Traffic Hazard,37.822692,26
01/21/2022 07:25:00,-122.471311,1125-Traffic Hazard,37.684367,110
01/21/2022 07:35:00,-122.402749,1179-Trfc Collision-1141 Enrt,37.727319,86
01/21/2022 08:55:00,-122.366974,1125-Traffic Hazard,37.808253,16
01/21/2022 10:13:00,-122.448457,1125-Traffic Hazard,37.719141,5
01/21/2022 10:24:00,-122.405811,1125-Traffic Hazard,37.775564,4
01/21/2022 11:21:00,-122.439969,1125-Traffic Hazard,37.729924,17
01/21/2022 12:19:00,-122.439501,1125-Traffic Hazard,37.729942,10
01/21/2022 12:22:00,-122.404904,1183-Trfc Collision-Unkn Inj,37.638051,56
01/21/2022 12:30:00,-122.452394,1125-Traffic Hazard,37.649757,1
01/21/2022 12:39:00,-122.465358,1125-Traffic Hazard,37.710344,26
01/21/2022 13:20:00,-122.402997,1125-Traffic Hazard,37.752501,62
01/21/2022 14:25:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,56
01/21/2022 15:35:00,-122.387677,20002-Hit and Run No Injuries,37.789144,15
01/21/2022 15:51:00,-122.366991,1125-Traffic Hazard,37.808203,1
01/21/2022 16:35:00,-122.405939,1179-Trfc Collision-1141 Enrt,37.657178,19
01/21/2022 18:05:00,-122.405578,1183-Trfc Collision-Unkn Inj,37.743949,18
01/21/2022 18:21:00,-122.391447,1125-Traffic Hazard,37.785495,14
01/21/2022 20:20:00,-122.402749,1125-Traffic Hazard,37.727319,12
01/21/2022 20:17:00,-122.397562,1125-Traffic Hazard,37.714657,3
01/21/2022 20:31:00,-122.416885,FIRE-Report of Fire,37.769581,550
01/21/2022 20:58:00,-122.3201,CFIRE-Car Fire,37.822692,14
01/21/2022 21:53:00,-122.395505,CZP-Assist with Construction,37.711312,367
01/22/2022 00:09:00,-122.425933,1183-Trfc Collision-Unkn Inj,37.620705,238
01/22/2022 00:21:00,-122.3201,20001-Hit and Run w/Injuries,37.822692,58
01/22/2022 05:51:00,-122.366974,1125-Traffic Hazard,37.808253,26
01/22/2022 05:53:00,-122.389859,1125-Traffic Hazard,37.78699,11
01/22/2022 07:06:00,-122.412227,1125-Traffic Hazard,37.73313,4
01/22/2022 08:30:00,-122.405389,1125-Traffic Hazard,37.658645,2
01/22/2022 09:42:00,-122.471279,1125-Traffic Hazard,37.700407,9
01/22/2022 10:04:00,-122.384004,1125-Traffic Hazard,37.604779,40
01/22/2022 10:16:00,-122.414904,1125-Traffic Hazard,37.732277,98
01/22/2022 10:19:00,-122.467303,1125-Traffic Hazard,37.709316,100
01/22/2022 10:45:00,-122.405846,1182-Trfc Collision-No Inj,37.76181,69
01/22/2022 10:57:00,-122.36171,1125-Traffic Hazard,37.813098,17
01/22/2022 11:08:00,-122.40655,1183-Trfc Collision-Unkn Inj,37.772948,2
01/22/2022 11:50:00,-122.407848,1182-Trfc Collision-No Inj,37.740299,9
01/22/2022 12:29:00,-122.423304,1125-Traffic Hazard,37.771852,37
01/22/2022 13:06:00,-122.515268,1182-Trfc Collision-No Inj,37.572117,127
01/22/2022 13:25:00,-122.426585,1125-Traffic Hazard,37.621298,38
01/22/2022 13:29:00,-122.395505,1125-Traffic Hazard,37.711312,5
01/22/2022 13:49:00,-122.389859,1166-Defective Traffic Signals,37.78699,0
01/22/2022 17:57:00,-122.404092,FIRE-Report of Fire,37.730321,87
01/22/2022 18:22:00,-122.448254,1125-Traffic Hazard,37.719157,153
01/22/2022 18:49:00,-122.423393,1125-Traffic Hazard,37.771786,2
01/22/2022 19:41:00,-122.402881,1125-Traffic Hazard,37.631763,1
01/22/2022 21:33:00,-122.396201,1125-Traffic Hazard,37.767635,5
01/22/2022 22:47:00,-122.40526,1125-Traffic Hazard,37.766461,25
01/23/2022 01:05:00,-122.405811,1125-Traffic Hazard,37.775564,2
01/23/2022 01:48:00,-122.470568,1183-Trfc Collision-Unkn Inj,37.690867,207
01/23/2022 01:55:00,-122.366974,1125-Traffic Hazard,37.808253,71
01/23/2022 02:02:00,-122.391447,1183-Trfc Collision-Unkn Inj,37.785495,724
01/23/2022 02:23:00,-122.425998,1182-Trfc Collision-No Inj,37.620402,3
01/23/2022 02:36:00,-122.366974,1125-Traffic Hazard,37.808253,339
01/23/2022 03:03:00,-122.367026,1183-Trfc Collision-Unkn Inj,37.808318,4
01/23/2022 06:02:00,-122.395505,1182-Trfc Collision-No Inj,37.711312,33
01/23/2022 07:45:00,-122.393183,1125-Traffic Hazard,37.701061,4
01/23/2022 12:01:00,-122.406621,FIRE-Report of Fire,37.772168,1
01/23/2022 12:38:00,-122.405846,1183-Trfc Collision-Unkn Inj,37.76181,3
01/23/2022 12:53:00,-122.393061,1183-Trfc Collision-Unkn Inj,37.669588,76
01/23/2022 14:13:00,-122.366974,1125-Traffic Hazard,37.808253,89
01/23/2022 16:12:00,-122.366974,WW-Wrong Way Driver,37.808253,4
01/23/2022 16:16:00,-122.389859,1183-Trfc Collision-Unkn Inj,37.78699,1275
01/23/2022 16:26:00,-122.405939,DOT-Request CalTrans Notify,37.657178,2
01/23/2022 16:41:00,-122.366974,1125-Traffic Hazard,37.808253,2
01/23/2022 16:38:00,-122.361552,20002-Hit and Run No Injuries,37.813697,83
01/23/2022 17:05:00,-122.439692,1182-Trfc Collision-No Inj,37.636879,8
01/23/2022 17:42:00,-122.366974,1125-Traffic Hazard,37.808253,3
01/23/2022 17:58:00,-122.366974,1183-Trfc Collision-Unkn Inj,37.808253,53
01/23/2022 18:07:00,-122.405578,1182-Trfc Collision-No Inj,37.743949,65
01/23/2022 18:43:00,-122.367026,1125-Traffic Hazard,37.808318,3
01/23/2022 20:11:00,-122.412109,1183-Trfc Collision-Unkn Inj,37.733502,53
01/23/2022 20:16:00,-122.446015,1125-Traffic Hazard,37.726304,13
01/23/2022 21:22:00,-122.40282,1183-Trfc Collision-Unkn Inj,37.753134,14
01/23/2022 21:53:00,-122.423836,1125-Traffic Hazard,37.731355,18
01/23/2022 22:47:00,-122.366974,CZP-Assist with Construction,37.808253,0
01/24/2022 00:49:00,-122.410764,1125-Traffic Hazard,37.769291,91
01/24/2022 01:14:00,-122.310644,20001-Hit and Run w/Injuries,37.824338,30
01/24/2022 01:42:00,-122.36171,1125-Traffic Hazard,37.813098,2
01/24/2022 06:47:00,-122.406007,1183-Trfc Collision-Unkn Inj,37.641111,149
01/24/2022 07:27:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,118
01/24/2022 07:17:00,-122.389859,20002-Hit and Run No Injuries,37.78699,44
01/24/2022 08:07:00,-122.317352,20002-Hit and Run No Injuries,37.82415,2
01/24/2022 09:47:00,-122.405867,20002-Hit and Run No Injuries,37.768215,107
01/24/2022 11:10:00,-122.401165,20002-Hit and Run No Injuries,37.778081,14
01/24/2022 11:47:00,-122.401165,1182-Trfc Collision-No Inj,37.778081,21
01/24/2022 14:34:00,-122.408999,1125-Traffic Hazard,37.634087,8
01/24/2022 15:25:00,-122.448457,1183-Trfc Collision-Unkn Inj,37.719141,34
01/24/2022 16:00:00,-122.463168,1183-Trfc Collision-Unkn Inj,37.659482,28
01/24/2022 16:39:00,-122.448254,1179-Trfc Collision-1141 Enrt,37.719157,135
01/24/2022 16:35:00,-122.448254,1179-Trfc Collision-1141 Enrt,37.719157,3
01/24/2022 17:03:00,-122.366974,1125-Traffic Hazard,37.808253,20
01/24/2022 17:42:00,-122.470568,1125-Traffic Hazard,37.690867,2
01/24/2022 19:22:00,-122.366974,1125-Traffic Hazard,37.808253,12
01/24/2022 19:29:00,-122.372957,1125-Traffic Hazard,37.802707,15
01/24/2022 19:50:00,-122.439501,1125-Traffic Hazard,37.729942,1
01/24/2022 20:33:00,-122.393183,CZP-Assist with Construction,37.701061,490
01/24/2022 21:05:00,-122.333653,1125-Traffic Hazard,37.821537,7
01/24/2022 22:07:00,-122.408164,1125-Traffic Hazard,37.739978,46
01/24/2022 22:08:00,-122.367026,1179-Trfc Collision-1141 Enrt,37.808318,65
01/24/2022 22:24:00,-122.366974,CZP-Assist with Construction,37.808253,296
01/24/2022 23:39:00,-122.394568,1182-Trfc Collision-No Inj,37.611631,102
01/24/2022 23:52:00,-122.405721,1125-Traffic Hazard,37.770914,6
01/25/2022 07:14:00,-122.434834,1125-Traffic Hazard,37.630176,8
01/25/2022 08:32:00,-122.317352,1183-Trfc Collision-Unkn Inj,37.82415,25
01/25/2022 09:19:00,-122.397252,1125-Traffic Hazard,37.78173,4
01/25/2022 09:28:00,-122.366974,1125-Traffic Hazard,37.808253,2
01/25/2022 10:45:00,-122.3201,1125-Traffic Hazard,37.822692,
01/25/2022 10:44:00,-122.405846,1125-Traffic Hazard,37.76181,1
01/25/2022 13:10:00,-122.395028,1182-Trfc Collision-No Inj,37.612414,0
01/25/2022 14:43:00,-122.395501,1125-Traffic Hazard,37.782732,6
01/25/2022 20:27:00,-122.392571,1125-Traffic Hazard,37.784858,4
01/25/2022 20:52:00,-122.416885,1183-Trfc Collision-Unkn Inj,37.769581,24
01/25/2022 21:12:00,-122.404835,1125-Traffic Hazard,37.765283,1
01/25/2022 21:41:00,-122.393183,CZP-Assist with Construction,37.701061,388
01/25/2022 21:58:00,-122.366974,CZP-Assist with Construction,37.808253,332
01/25/2022 21:57:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,5
01/26/2022 00:08:00,-122.403812,1125-Traffic Hazard,37.660428,58
01/26/2022 01:12:00,-122.467303,1125-Traffic Hazard,37.709316,15
01/26/2022 03:50:00,-122.463168,1125-Traffic Hazard,37.659482,17
01/26/2022 08:52:00,-122.367026,1125-Traffic Hazard,37.808318,64
01/26/2022 09:41:00,-122.439692,1166-Defective Traffic Signals,37.636879,8
01/26/2022 10:34:00,-122.405389,1125-Traffic Hazard,37.658645,1
01/26/2022 11:04:00,-122.405867,1179-Trfc Collision-1141 Enrt,37.768215,86
01/26/2022 11:09:00,-122.366974,1125-Traffic Hazard,37.808253,5
01/26/2022 14:06:00,-122.40655,1125-Traffic Hazard,37.772948,14
01/26/2022 14:26:00,-122.446186,1125-Traffic Hazard,37.725772,76
01/26/2022 15:03:00,-122.436927,1125-Traffic Hazard,37.632185,54
01/26/2022 16:14:00,-122.358358,1125-Traffic Hazard,37.815105,4
01/26/2022 17:07:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,6
01/26/2022 18:38:00,-122.405846,1125-Traffic Hazard,37.76181,9
01/26/2022 19:19:00,-122.361464,1183-Trfc Collision-Unkn Inj,37.813756,68
01/26/2022 22:11:00,-122.446015,1125-Traffic Hazard,37.726304,2
01/27/2022 05:51:00,-122.39682,1179-Trfc Collision-1141 Enrt,37.742983,56
01/27/2022 06:32:00,-122.412109,FIRE-Report of Fire,37.733502,36
01/27/2022 06:43:00,-122.404092,1125-Traffic Hazard,37.730321,3
01/27/2022 07:05:00,-122.404904,1125-Traffic Hazard,37.638051,2
01/27/2022 07:12:00,-122.404904,1125-Traffic Hazard,37.638051,1
01/27/2022 10:17:00,-122.361552,1125-Traffic Hazard,37.813697,25
01/27/2022 10:57:00,-122.406007,1125-Traffic Hazard,37.641111,4
01/27/2022 10:59:00,-122.426585,1125-Traffic Hazard,37.621298,0
01/27/2022 12:21:00,-122.416885,1125-Traffic Hazard,37.769581,5
01/27/2022 13:26:00,-122.401639,1125-Traffic Hazard,37.725182,22
01/27/2022 13:32:00,-122.405578,1125-Traffic Hazard,37.743949,11
01/27/2022 14:28:00,-122.439501,1125-Traffic Hazard,37.729942,38
01/27/2022 14:24:00,-122.367026,1125-Traffic Hazard,37.808318,123
01/27/2022 14:32:00,-122.439501,1125-Traffic Hazard,37.729942,1
01/27/2022 14:45:00,-122.416885,1125-Traffic Hazard,37.769581,3
01/27/2022 17:49:00,-122.452394,1125-Traffic Hazard,37.649757,2
01/27/2022 19:17:00,-122.471279,1125-Traffic Hazard,37.700407,1
01/27/2022 20:02:00,-122.395206,1125A-Animal Hazard,37.667073,3
01/27/2022 21:02:00,-122.389628,CZP-Assist with Construction,37.7871,477
01/27/2022 23:42:00,-122.405846,1125-Traffic Hazard,37.76181,9
01/28/2022 09:40:00,-122.465358,1125-Traffic Hazard,37.710344,76
01/28/2022 09:59:00,-122.427851,BREAK-Traffic Break,37.605293,19
01/28/2022 10:10:00,-122.367026,1125-Traffic Hazard,37.808318,2
01/28/2022 10:33:00,-122.39682,1125-Traffic Hazard,37.742983,9
01/28/2022 10:57:00,-122.40223,1125-Traffic Hazard,37.737483,14
01/28/2022 11:08:00,-122.406642,1125-Traffic Hazard,37.650251,4
01/28/2022 12:09:00,-122.402997,1125-Traffic Hazard,37.752501,13
01/28/2022 12:27:00,-122.407848,1125-Traffic Hazard,37.740299,0
01/28/2022 12:26:00,-122.405846,1125-Traffic Hazard,37.76181,4
01/28/2022 15:08:00,-122.416885,1125-Traffic Hazard,37.769581,6
01/28/2022 15:26:00,-122.366974,1125-Traffic Hazard,37.808253,2
01/28/2022 19:03:00,-122.400645,1125-Traffic Hazard,37.62345,28
01/28/2022 20:35:00,-122.393183,CZP-Assist with Construction,37.701061,481
01/28/2022 20:43:00,-122.423836,1125-Traffic Hazard,37.731355,7
01/28/2022 21:57:00,-122.400645,1125-Traffic Hazard,37.62345,10
01/29/2022 00:33:00,-122.414904,1183-Trfc Collision-Unkn Inj,37.732277,6
01/29/2022 02:41:00,-122.367026,1125-Traffic Hazard,37.808318,12
01/29/2022 02:50:00,-122.405721,1183-Trfc Collision-Unkn Inj,37.770914,3
01/29/2022 04:33:00,-122.391972,1125-Traffic Hazard,37.609964,2
01/29/2022 05:00:00,-122.366974,1125-Traffic Hazard,37.808253,21.0
01/29/2022 07:47:00,-122.41541,1125-Traffic Hazard,37.731979,13.0
01/29/2022 09:18:00,-122.402997,CLOSURE of a Road,37.752501,274.0
01/29/2022 09:12:00,-122.389859,1182-Trfc Collision-No Inj,37.78699,35.0
01/29/2022 09:24:00,-122.407848,1125-Traffic Hazard,37.740299,14.0
01/29/2022 09:36:00,-122.366974,1125-Traffic Hazard,37.808253,236.0
01/29/2022 11:33:00,-122.469656,1125-Traffic Hazard,37.67588,2.0
01/29/2022 12:52:00,-122.367026,1125-Traffic Hazard,37.808318,27.0
01/29/2022 12:45:00,-122.367026,1125-Traffic Hazard,37.808318,36.0
01/29/2022 15:56:00,-122.469656,1125-Traffic Hazard,37.67588,9.0
01/29/2022 16:58:00,-122.395501,20001-Hit and Run w/Injuries,37.782732,41.0
01/29/2022 17:06:00,-122.401165,1125-Traffic Hazard,37.778081,19.0
01/29/2022 20:11:00,-122.367026,1183-Trfc Collision-Unkn Inj,37.808318,50.0
01/29/2022 21:13:00,-122.416885,1125-Traffic Hazard,37.769581,11.0
01/29/2022 21:37:00,-122.395028,CZP-Assist with Construction,37.612414,336.0
01/29/2022 21:50:00,-122.401464,1183-Trfc Collision-Unkn Inj,37.72401,49.0
01/29/2022 22:01:00,-122.406002,1179-Trfc Collision-1141 Enrt,37.643058,53.0
01/29/2022 22:38:00,-122.395028,CZP-Assist with Construction,37.612414,0.0
01/30/2022 02:46:00,-122.401165,20002-Hit and Run No Injuries,37.778081,73.0
01/30/2022 03:56:00,-122.384004,1179-Trfc Collision-1141 Enrt,37.604779,174.0
01/30/2022 05:53:00,-122.465163,1125-Traffic Hazard,37.661116,6.0
01/30/2022 06:06:00,-122.392246,1125-Traffic Hazard,37.759824,23.0
01/30/2022 06:30:00,-122.40655,1125-Traffic Hazard,37.772948,3.0
01/30/2022 08:43:00,-122.452394,1125-Traffic Hazard,37.649757,21.0
01/30/2022 09:11:00,-122.439501,1125-Traffic Hazard,37.729942,16.0
01/30/2022 10:54:00,-122.406642,ANIMAL-Live or Dead Animal,37.650251,3.0
01/30/2022 11:27:00,-122.39266,FIRE-Report of Fire,37.784877,20.0
01/30/2022 11:25:00,-122.366684,1125-Traffic Hazard,37.8087,13.0
01/30/2022 11:47:00,-122.448254,1125-Traffic Hazard,37.719157,32.0
01/30/2022 12:45:00,-122.312051,1125-Traffic Hazard,37.824685,3.0
01/30/2022 14:19:00,-122.405811,20002-Hit and Run No Injuries,37.775564,49.0
01/30/2022 14:41:00,-122.436927,1179-Trfc Collision-1141 Enrt,37.632185,38.0
01/30/2022 14:45:00,-122.412227,1183-Trfc Collision-Unkn Inj,37.73313,44.0
01/30/2022 15:18:00,-122.483416,1179-Trfc Collision-1141 Enrt,37.669883,102.0
01/30/2022 15:47:00,-122.405721,1125-Traffic Hazard,37.770914,19.0
01/30/2022 15:54:00,-122.47646,1125-Traffic Hazard,37.661458,13.0
01/30/2022 16:15:00,-122.377875,1179-Trfc Collision-1141 Enrt,37.798222,47.0
01/30/2022 18:48:00,-122.416133,1183-Trfc Collision-Unkn Inj,37.769668,13.0
01/30/2022 20:57:00,-122.397252,1125-Traffic Hazard,37.78173,66.0
01/30/2022 22:28:00,-122.414206,1125-Traffic Hazard,37.732295,71.0
01/31/2022 00:06:00,-122.405846,1125-Traffic Hazard,37.76181,13.0
01/31/2022 00:32:00,-122.366974,1125-Traffic Hazard,37.808253,27.0
01/31/2022 06:36:00,-122.317352,1182-Trfc Collision-No Inj,37.82415,58.0
01/31/2022 09:05:00,-122.468222,1125-Traffic Hazard,37.673383,17.0
01/31/2022 10:21:00,-122.366974,1179-Trfc Collision-1141 Enrt,37.808253,34.0
01/31/2022 11:16:00,-122.489339,1179-Trfc Collision-1141 Enrt,37.683364,33.0
01/31/2022 11:46:00,-122.467303,1125-Traffic Hazard,37.709316,5.0
01/31/2022 13:18:00,-122.410764,1182-Trfc Collision-No Inj,37.769291,14.0
01/31/2022 14:35:00,-122.465864,1125-Traffic Hazard,37.667714,15.0
01/31/2022 14:36:00,-122.392571,23114-Object Flying From Veh,37.784858,2.0
01/31/2022 15:42:00,-122.40456,1125-Traffic Hazard,37.637963,4.0
01/31/2022 16:55:00,-122.405846,1183-Trfc Collision-Unkn Inj,37.76181,63.0
01/31/2022 17:08:00,-122.39266,1183-Trfc Collision-Unkn Inj,37.784877,54.0
01/31/2022 17:16:00,-122.465864,1125-Traffic Hazard,37.667714,9.0
01/31/2022 17:53:00,-122.412109,1183-Trfc Collision-Unkn Inj,37.733502,27.0
01/31/2022 18:38:00,-122.395505,20002-Hit and Run No Injuries,37.711312,23.0
01/31/2022 19:20:00,-122.367026,1179-Trfc Collision-1141 Enrt,37.808318,116.0
02/01/2022 01:40:00,-122.40358,1183-Trfc Collision-Unkn Inj,37.756828,18.0
02/01/2022 06:00:00,-122.405622,1125-Traffic Hazard,37.733096,6.0
02/01/2022 07:22:00,-122.389859,1125-Traffic Hazard,37.78699,2.0
02/01/2022 09:51:00,-122.471982,1125-Traffic Hazard,37.701458,19.0
02/01/2022 11:59:00,-122.405867,1125-Traffic Hazard,37.768215,2.0
02/01/2022 12:21:00,-122.366974,1125-Traffic Hazard,37.808253,2.0
02/01/2022 13:52:00,-122.406642,1125-Traffic Hazard,37.650251,1.0
02/01/2022 13:51:00,-122.395028,1125-Traffic Hazard,37.612414,28.0
02/01/2022 14:31:00,-122.366974,1125-Traffic Hazard,37.808253,34.0
02/01/2022 15:09:00,-122.366974,20002-Hit and Run No Injuries,37.808253,38.0
02/01/2022 15:29:00,-122.391447,1125-Traffic Hazard,37.785495,195.0
02/01/2022 15:42:00,-122.405578,1125-Traffic Hazard,37.743949,1.0
02/01/2022 15:45:00,-122.395206,1125-Traffic Hazard,37.667073,17.0
02/01/2022 16:04:00,-122.470259,1182-Trfc Collision-No Inj,37.691347,57.0
02/01/2022 16:09:00,-122.416885,1179-Trfc Collision-1141 Enrt,37.769581,14.0
02/01/2022 16:24:00,-122.406642,1125-Traffic Hazard,37.650251,5.0
02/01/2022 17:37:00,-122.404835,1125-Traffic Hazard,37.765283,56.0
02/01/2022 18:24:00,-122.361552,1125-Traffic Hazard,37.813697,57.0
02/01/2022 19:39:00,-122.509681,CZP-Assist with Construction,37.582375,78.0
02/01/2022 21:07:00,-122.393183,CZP-Assist with Construction,37.701061,400.0
02/01/2022 21:19:00,-122.39266,1183-Trfc Collision-Unkn Inj,37.784877,53.0
02/01/2022 22:49:00,-122.411768,1125-Traffic Hazard,37.633983,30.0
02/02/2022 02:13:00,-122.389859,1183-Trfc Collision-Unkn Inj,37.78699,68.0
02/02/2022 03:36:00,-122.317448,1125-Traffic Hazard,37.823899,5.0
02/02/2022 04:46:00,-122.361464,20002-Hit and Run No Injuries,37.813756,6.0
02/02/2022 06:48:00,-122.389859,1125-Traffic Hazard,37.78699,5.0
02/02/2022 08:30:00,-122.395501,1125-Traffic Hazard,37.782732,38.0
02/02/2022 09:32:00,-122.366991,1183-Trfc Collision-Unkn Inj,37.808203,15.0
02/02/2022 09:31:00,-122.366974,1125-Traffic Hazard,37.808253,1.0
02/02/2022 09:52:00,-122.404904,1125-Traffic Hazard,37.638051,70.0
02/02/2022 10:15:00,-122.45352,1179-Trfc Collision-1141 Enrt,37.712079,2.0
02/02/2022 10:26:00,-122.402525,1125-Traffic Hazard,37.737179,10.0
02/02/2022 10:36:00,-122.313817,1125-Traffic Hazard,37.824803,9.0
02/02/2022 12:57:00,-122.410764,20002-Hit and Run No Injuries,37.769291,23.0
02/02/2022 13:07:00,-122.402997,1179-Trfc Collision-1141 Enrt,37.752501,124.0
02/02/2022 13:06:00,-122.423413,1125-Traffic Hazard,37.731566,8.0
02/02/2022 14:17:00,-122.402997,1125-Traffic Hazard,37.752501,3.0
02/02/2022 15:12:00,-122.46879,1125-Traffic Hazard,37.674118,16.0
02/02/2022 15:11:00,-122.480727,1125-Traffic Hazard,37.670365,1.0
02/02/2022 17:23:00,-122.405502,1182-Trfc Collision-No Inj,37.767567,1.0
02/02/2022 17:59:00,-122.405811,1125-Traffic Hazard,37.775564,13.0
02/02/2022 18:11:00,-122.407989,1182-Trfc Collision-No Inj,37.73864,25.0
02/02/2022 18:22:00,-122.391447,1182-Trfc Collision-No Inj,37.785495,22.0
